,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,original_language,prod1,country,budget,runtime,rating,lead_actor,lead_actress,director1
144,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,New Line Cinema,US,0,102.0,3.5959331588483994,Leonardo DiCaprio,Juliette Lewis,Scott Kalvert
145,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Fine Line Features,GB,4000000,113.0,2.90994623655914,Alan Rickman,Georgina Cates,Mike Newell
146,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Channel Four Films,FR,0,105.0,3.688380281690141,Martin Donovan,Isabelle Huppert,Hal Hartley
147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Imagine Entertainment,US,52000000,140.0,3.884030583809391,Tom Hanks,Kathleen Quinlan,Ron Howard
148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,United Artists,GB,28000000,139.0,3.5258391246488245,Liam Neeson,Jessica Lange,Michael Caton-Jones
149,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,en,October Films,US,0,82.0,3.0959885386819486,Christopher Walken,Lili Taylor,Abel Ferrara
150,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,GB,100000000,121.0,2.906473407180454,Val Kilmer,Nicole Kidman,Joel Schumacher
151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Paris Films Productions,FR,0,101.0,3.795300982800983,Michel Piccoli,Catherine Deneuve,Luis Buñuel
152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Columbia Pictures,,0,100.0,3.3953752843062928,Spalding Gray,Patricia Arquette,John Boorman
153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Miramax Films,US,2000000,83.0,3.5365505425471158,Harvey Keitel,Roseanne Barr,Paul Auster
154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,PolyGram Filmed Entertainment,CA,11000000,91.0,2.7914691943127963,John Candy,Rhea Perlman,Michael Moore
155,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,50000000,100.0,2.8939841892152454,Bill Pullman,Christina Ricci,Brad Silberling
156,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Universal Pictures,US,25000000,128.0,3.414971521562246,Harvey Keitel,Regina Taylor,Spike Lee
157,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,en,Paramount Pictures,US,50000000,109.0,2.6065981850264683,Dylan Walsh,Laura Linney,Frank Marshall
158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Hollywood Pictures,US,53000000,116.0,3.745898805178839,Denzel Washington,,Tony Scott
159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Superior Pictures,US,0,119.0,3.9874383477188657,Robert Crumb,Aline Kominsky,Terry Zwigoff
160,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Columbia Pictures,US,7000000,104.0,3.4321167449325327,Antonio Banderas,Salma Hayek,Robert Rodriguez
161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,TriStar Pictures,US,27000000,102.0,3.460884724340815,Denzel Washington,Jennifer Beals,Carl Franklin
162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Twentieth Century Fox Film Corporation,US,90000000,128.0,3.5035240874468294,Bruce Willis,Colleen Camp,John McTiernan
163,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Why Not Productions,FR,0,80.0,2.827800829875519,James Duval,Rose McGowan,Gregg Araki
164,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Touchstone Pictures,,0,116.0,3.1904761904761907,Tom Bell,Embeth Davidtz,Christopher Menaul
165,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,55000000,134.0,3.063799309483582,Sean Connery,Julia Ormond,Jerry Zucker
166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Regency Enterprises,FR,0,95.0,2.2960526315789473,Jason James Richter,Jayne Atkinson,Dwight H. Little
167,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,United Artists,US,20000000,107.0,3.216995126086035,Jonny Lee Miller,Angelina Jolie,Iain Softley
168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,The Booking Office,US,0,92.0,3.5991114149008885,Steven Weber,Sigourney Weaver,Christopher Ashley
169,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,en,TriStar Pictures,CA,25000000,97.0,2.7472150213690183,Keanu Reeves,Dina Meyer,Robert Longo
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Hollywood Pictures,US,90000000,96.0,2.5347226351150485,Sylvester Stallone,Diane Lane,Danny Cannon
171,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,88.0,2.4516711833785005,Pauly Shore,Tia Carrere,John Fortenberry
172,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Miramax Films,US,1500000,91.0,3.5252285513361463,Leo Fitzpatrick,Rosario Dawson,Larry Clark
173,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,JDI productions,US,500000,89.0,3.8479056527043514,Steve Buscemi,Catherine Keener,Tom DiCillo
174,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,en,United Artists,US,0,119.0,2.8904881101376723,Scott Bakula,Famke Janssen,Clive Barker
175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,The Ontario Film Development Corporation,CA,0,100.0,3.3795761078998074,Thomas Gibson,Mia Kirshner,Denys Arcand
176,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Touchstone Pictures,US,0,95.0,2.7450748620961387,Chris O'Donnell,Drew Barrymore,Antonia Bird
177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,6000000,94.0,3.574297399328859,Jason Lee,Shannen Doherty,Kevin Smith
178,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,en,Twentieth Century Fox Film Corporation,JP,15000000,92.0,1.9814189189189189,Jason David Frank,Amy Jo Johnson,Bryan Spicer
179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,PolyGram Filmed Entertainment,GB,0,100.0,3.0844972067039107,Jon Bon Jovi,Elizabeth Perkins,David Anspaugh
180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,en,Comet Film Produktion GmbH,DE,2,95.0,3.354559748427673,Igor Volkov,,Anthony Waller
181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,Kino Link Company,US,0,93.0,3.1028985507246376,Peter Fonda,Elina Löwensohn,Michael Almereyda
182,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Columbia Pictures,US,22000000,114.0,3.119938985348951,Jeremy Northam,Sandra Bullock,Irwin Winkler
183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,103.0,2.870971472629144,Hugh Grant,Julianne Moore,Chris Columbus
184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Party Productions,US,150000,94.0,3.448170731707317,Liev Schreiber,Parker Posey,Daisy von Scherler Mayer
185,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,en,Dimension Films,US,8,98.0,3.33165548098434,Christopher Walken,Virginia Madsen,Gregory Widen
186,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Playhouse International Pictures,US,0,91.0,3.007288629737609,Tony Goldwyn,Mary-Louise Parker,Norman René
187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Killer Films,GB,0,119.0,3.5764705882352943,Xander Berkeley,Julianne Moore,Todd Haynes
188,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,en,Hollywood Pictures,US,50000000,135.0,2.6872282608695652,Gary Oldman,Demi Moore,Roland Joffé
189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,93.0,3.0232558139534884,Sean Combs,,
190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,United Artists,FR,45000000,128.0,2.245992952142776,Kyle MacLachlan,Elizabeth Berkley,Paul Verhoeven
191,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Miramax Films,DE,7000000,112.0,3.842241379310345,Harvey Keitel,Stockard Channing,Wayne Wang
192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Spring Creek Productions,US,0,106.0,3.090005931198102,Dennis Quaid,Julia Roberts,Lasse Hallström
193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,35000000,108.0,2.8297149267520125,Ben Kingsley,Natasha Henstridge,Roger Donaldson
194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Malpaso Productions,US,0,109.0,3.075221238938053,Robert Duvall,Frances Fisher,James Keach
195,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,en,Lightstorm Entertainment,US,42000000,145.0,3.416912738010386,Ralph Fiennes,Angela Bassett,Kathryn Bigelow
196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Beta Film,DE,0,91.0,3.7730042656916516,Nino Castelnuovo,Catherine Deneuve,Jacques Demy
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Hollywood Pictures,US,14000000,99.0,2.84180790960452,Keith Carradine,Daryl Hannah,Wesley Strick
198,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Savoy Pictures,US,0,115.0,3.0376623376623377,Patrick Swayze,Mary Elizabeth Mastrantonio,Martha Coolidge
199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Société Française de Production (SFP),FR,0,111.0,3.0220264317180616,Leonardo DiCaprio,Romane Bohringer,Agnieszka Holland
200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,105.0,3.1589996654399464,Patrick Swayze,Stockard Channing,Beeban Kidron
201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Regency Enterprises,US,60000000,100.0,2.9316476345840132,Steven Seagal,Katherine Heigl,Geoff Murphy
202,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Hollywood Pictures,,0,93.0,3.5068840579710145,John Turturro,Andie MacDowell,Diane Keaton
203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,73.0,3.478219696969697,Isaac Mizrahi,Sandra Bernhard,Douglas Keeve
204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,20000000,103.0,3.372237106496986,Keanu Reeves,Aitana Sánchez-Gijón,Alfonso Aráu
205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,175000000,135.0,2.862218822227286,Kevin Costner,Jeanne Tripplehorn,Kevin Reynolds
206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,HBO,FR,8000000,89.0,2.8228092783505154,John Travolta,Kelly Lynch,Desmond Nakano
207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,United Artists,,30000000,98.0,2.8855421686746987,Jeff Bridges,Ellen Barkin,Walter Hill
208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,GB,0,97.0,3.5887230514096187,Matthew Modine,Greta Scacchi,Mike Figgis
209,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,90.0,2.5631578947368423,Daniel Stern,Ann Dowd,Greg Beeman
210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ru,Canal+,FR,2800000,135.0,4.030478589420655,Nikita Mikhalkov,Ingeborga Dapkunaite,Nikita Mikhalkov
211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,en,PolyGram Audiovisuel,GB,0,113.0,4.043607532210109,Rade Serbedzija,Katrin Cartlidge,Milčo Mančevski
212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Detour Film Production,AT,2500000,105.0,3.8925692510625822,Ethan Hawke,Julie Delpy,Richard Linklater
213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Jack Giarraputo Productions,US,10000000,89.0,3.248310158362302,Adam Sandler,Theresa Merritt,Tamra Davis
214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Spelling Films International,US,0,90.0,2.731707317073171,Jeremy London,Lee Garlington,Guy Ferland
215,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Regency Enterprises,FR,21000000,115.0,3.2856009070294783,Matthew McConaughey,Whoopi Goldberg,Herbert Ross
216,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,97.0,3.608695652173913,Brad Renfro,Annabella Sciorra,Peter Horton
217,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,en,Full Moon Entertainment,US,0,95.0,2.407166123778502,Jeffrey Combs,Barbara Crampton,Stuart Gordon
218,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,en,The Rank Organisation,IE,0,103.0,3.532491261518907,Chris O'Donnell,Minnie Driver,
219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Miramax Films,US,27000,92.0,3.856592859331903,Brian O'Halloran,,Kevin Smith
220,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,New Line Cinema,US,25000000,97.0,3.4358156418435817,Johnny Depp,Faye Dunaway,Jeremy Leven
221,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,en,Warner Bros.,US,55000000,123.0,3.2872634806671153,Michael Douglas,Demi Moore,Barry Levinson
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Keystone Pictures,US,0,0.0,2.6875,Bruce Greenwood,Patsy Kensit,René Bonnière
223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Paramount Pictures,US,45000000,101.0,3.0669921063564605,Wesley Snipes,Yancy Butler,John Badham
224,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,it,Savoy Pictures,US,0,0.0,2.686335403726708,Dylan McDermott,Nancy Travis,Jack Baran
225,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Fine Line Features,US,0,103.0,3.5605700712589075,Ben Kingsley,Sigourney Weaver,Roman Polanski
226,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Castle Rock Entertainment,US,0,132.0,3.578123002173635,Christopher Plummer,Kathy Bates,Taylor Hackford
227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,New Line Cinema,US,16000000,107.0,2.95447672534831,Jim Carrey,Lauren Holly,Peter Farrelly
228,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,zh,Ang Lee Productions,TW,0,123.0,4.022800552740673,Chen Chao-jung,Yang Kuei-Mei,Ang Lee
229,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Miramax Films,CA,0,103.0,3.5255878284923927,Bruce Greenwood,Mia Kirshner,Atom Egoyan
230,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,Savoy Pictures,US,0,113.0,2.676733115144302,Paul Mercurio,Dana Delany,Garry Marshall
231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Touchstone Pictures,US,18000000,127.0,3.658548396285535,Johnny Depp,Sarah Jessica Parker,Tim Burton
232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,GB,0,111.0,3.3056314119123185,Kevin Kline,Meg Ryan,Lawrence Kasdan
233,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures,US,0,101.0,3.2194543297746145,Billy Crystal,Debra Winger,Billy Crystal
234,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,87.0,3.1641961231470925,Jesse Bradford,Mimi Rogers,Phillip Borsos
235,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Walt Disney Pictures,US,0,78.0,3.091131734983243,Bill Farmer,Kellie Martin,Kevin Lima
236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,TriStar Pictures,US,15000000,103.0,2.9040462427745664,Jeff Goldblum,Christine Lahti,Brett Leonard
237,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer,US,0,96.0,3.0192629815745393,Samuel L. Jackson,Nancy Travis,Carlo Carlei
238,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,fr,Italian International Film,BE,0,111.0,3.3906666666666667,Enrico Lo Verso,Elsa Zylberstein,Gérard Corbiau
239,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,90.0,2.504158004158004,Ted Manson,,Mark Lewis
240,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,en,,,0,77.0,2.3550488599348536,,,
241,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Miramax Films,US,0,109.0,2.9569288389513106,Ice Cube,Lori Petty,Charles Burnett
242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Fine Line Features,US,700000,171.0,4.004337539432177,William Gates,,Steve James
243,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,WingNut Films,NZ,5000000,99.0,3.8197315923104824,Simon O'Connor,Melanie Lynskey,Peter Jackson
244,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Caravan Pictures,,10500000,113.0,3.0132389162561575,Sinbad,Kim Greist,Randall Miller
245,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Columbia Pictures,US,120,121.0,3.672367149758454,Gary Oldman,Isabella Rossellini,Bernard Rose
246,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Walt Disney Pictures,US,0,100.0,3.0380539499036607,Ben Stiller,Anne Meara,Steven Brill
247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Universal Pictures,US,0,106.0,3.0348258706467663,Christopher Lambert,Joan Chen,J. F. Lawton
248,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,25000000,100.0,3.2108323413606814,Tim Robbins,Meg Ryan,Fred Schepisi
249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,en,Geffen Pictures,US,60000000,123.0,3.5019296811120197,Brad Pitt,Kirsten Dunst,Neil Jordan
250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Merchant Ivory Productions,US,14000000,139.0,2.88366718027735,Nick Nolte,Greta Scacchi,James Ivory
251,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Caravan Pictures,US,0,82.0,2.281138790035587,John G. Brennan,Suzanne Shepherd,James Melkonian
252,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,60000000,109.0,2.6855424813981656,Arnold Schwarzenegger,Emma Thompson,Ivan Reitman
253,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Fountainbridge Films,US,0,102.0,3.408255726151523,Sean Connery,Kate Capshaw,Arne Glimcher
254,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,en,Walt Disney Pictures,,0,89.0,2.63265306122449,Thomas Ian Nicholas,Kate Winslet,Michael Gottlieb
255,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Twentieth Century Fox Film Corporation,US,40000000,101.0,3.0709134615384617,David Caruso,Helen Hunt,Barbet Schroeder
256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Lucasfilm,US,11000000,121.0,4.132299305600623,Mark Hamill,Carrie Fisher,George Lucas
257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures,US,18000000,115.0,3.597093071961129,Gabriel Byrne,Winona Ryder,Gillian Armstrong
258,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,17000000,97.0,3.7620197143431904,Liam Cunningham,Liesel Matthews,Alfonso Cuarón
259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Channel Four Films,GB,0,101.0,3.728606356968215,Ray Winstone,Crissy Rock,Ken Loach
260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,MK2 Productions,FR,10000000,100.0,3.3294797687861273,André Wilms,Nathalie Cardone,Claude Chabrol
261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,es,Aviacsa,MX,2000000,105.0,3.917815818671739,Marco Leonardi,Lumi Cavazos,Alfonso Aráu
262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,en,Bedford Falls Productions,US,30000000,133.0,3.500140189536253,Brad Pitt,Julia Ormond,Edward Zwick
263,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,95.0,2.902897589028976,Damon Wayans,Karyn Parsons,Nick Castle
264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Fine Line Features,US,0,98.0,3.304666666666667,Edward Furlong,Moira Kelly,James Gray
265,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Channel Four Films,US,0,92.0,3.4787581699346406,Jacob Vargas,Seidy López,Allison Anders
266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,US,60000000,108.0,3.180983847283407,Warren Beatty,Annette Bening,Glenn Gordon Caron
267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,17000000,106.0,3.3320581484315226,David Strathairn,Jessica Lange,Stephen Gyllenhaal
268,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Channel Four Films,GB,0,107.0,3.737873357228196,Ian Holm,Helen Mirren,Nicholas Hytner
269,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,en,American Zoetrope,GB,45000000,123.0,3.1225690276110445,Robert De Niro,Helena Bonham Carter,Kenneth Branagh
270,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Walt Disney Pictures,,0,96.0,2.8463665086887837,Chevy Chase,Farrah Fawcett,James Orr
271,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,TriStar Pictures,US,15000000,97.0,2.728395061728395,Steve Martin,Madeline Kahn,Nora Ephron
272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,0,108.0,2.9824146981627297,Ed Harris,Melanie Griffith,Richard Benjamin
273,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,114.0,3.389824435686134,Richard Attenborough,Elizabeth Perkins,Les Mayfield
274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Hollywood Pictures,US,6,95.0,3.0216468590831917,Antonio Banderas,Sarah Jessica Parker,David Frankel
275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,American Zoetrope,US,5500000,128.0,3.68848167539267,Edward James Olmos,Jennifer Lopez,Gregory Nava
276,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Wolper Organization,FR,0,122.0,3.7178208505833648,Christian Slater,Embeth Davidtz,Marc Rocco
277,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,0,110.0,3.6585127201565557,Paul Newman,Melanie Griffith,Robert Benton
278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Twentieth Century Fox Film Corporation,US,31000000,112.0,3.394813614262561,Liam Neeson,Jodie Foster,Michael Apted
279,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,40 Acres & A Mule Filmworks,US,0,98.0,3.092741935483871,Sharron Corley,Christine Baranski,Nick Gomez
280,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,TOEI,JP,0,93.0,2.8,Chad McQueen,Mira Sorvino,Tōru Murakawa
281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Metrodome Films,GB,4800000,89.0,2.3693181818181817,Craig Fairbrass,Elizabeth Hurley,Vadim Jean
282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,en,Filmwerks,US,0,83.0,2.017391304347826,Chad Stahelski,Tina Cote,Albert Pyun
283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Triumph Films,,0,100.0,3.2440119760479043,Michael O'Keefe,Laura San Giacomo,Alan Jacobs
284,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Regency Enterprises,US,34000000,119.0,3.2486678507992894,Woody Harrelson,Juliette Lewis,Oliver Stone
285,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,TriStar Pictures,US,0,115.0,3.358924858924859,Robert Downey Jr.,Marisa Tomei,Norman Jewison
286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Avalon Studios,NZ,0,99.0,3.9872484791764156,Temuera Morrison,Rena Owen,Lee Tamahori
287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,New Line Cinema,US,0,106.0,2.300423131170663,Johnathon Schaech,Alyssa Milano,Anne Goursaud
